
2020-01-03T15:47:14+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 6 | Gen: (37/50) | TSz: 3 | numG#: 7 | Elapsed: 845.809588ms
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 1 | Gen: (42/50) | TSz: 3 | numG#: 7 | Elapsed: 450.432067ms
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:47:59+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 3 | Gen: (35/50) | TSz: 3 | numG#: 7 | Elapsed: 896.529966ms
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (1/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (4/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (7/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 5 | Gen: (39/50) | TSz: 3 | numG#: 7 | Elapsed: 703.427433ms
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 1 | Gen: (43/50) | TSz: 3 | numG#: 7 | Elapsed: 667.25819ms
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 6 | Gen: (38/50) | TSz: 3 | numG#: 7 | Elapsed: 745.003675ms
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 3 | Gen: (36/50) | TSz: 3 | numG#: 7 | Elapsed: 680.803111ms
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (1/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (4/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (7/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 5 | Gen: (40/50) | TSz: 3 | numG#: 7 | Elapsed: 778.028621ms
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 1 | Gen: (44/50) | TSz: 3 | numG#: 7 | Elapsed: 417.409053ms
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:48:00+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 6 | Gen: (39/50) | TSz: 3 | numG#: 7 | Elapsed: 646.27045ms
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 3 | Gen: (37/50) | TSz: 3 | numG#: 7 | Elapsed: 671.91802ms
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (1/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (4/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (7/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 1 | Gen: (45/50) | TSz: 3 | numG#: 7 | Elapsed: 571.408308ms
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 5 | Gen: (41/50) | TSz: 3 | numG#: 7 | Elapsed: 708.266129ms
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 6 | Gen: (40/50) | TSz: 3 | numG#: 7 | Elapsed: 711.903971ms
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:48:01+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 1 | Gen: (46/50) | TSz: 3 | numG#: 7 | Elapsed: 534.223085ms
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 3 | Gen: (38/50) | TSz: 3 | numG#: 7 | Elapsed: 743.864543ms
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (1/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (4/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (7/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 5 | Gen: (42/50) | TSz: 3 | numG#: 7 | Elapsed: 713.882464ms
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 1 | Gen: (47/50) | TSz: 3 | numG#: 7 | Elapsed: 539.21218ms
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:48:02+03:00 ==> Folder: 3 | 
